_id,gid,genre,Q,A,hard
237,4,古代ローマ,313年にローマ帝国皇帝コンスタンティヌス帝がキリスト教を公認した勅令を何というか?,ミラノ勅令,
238,4,古代ローマ,「背教者」と呼ばれた４世紀のローマ皇帝は誰?,ユリアヌス,
239,4,古代ローマ,カエサルがエジプト暦をもとに制定し、１６世紀まで使われた暦は何か?,ユリウス暦,
240,4,古代ローマ,紀元前の共和政ローマの中小農民没落した原因の一つの奴隷制大農場のことを何というか?,ラティフンディア,
241,4,古代ローマ,紀元前２世紀頃から普及した古代ローマ時代の大土地所有制を何という?,ラティフンディウム,
242,4,古代ローマ,ティベル河畔にローマを建設した印欧系イタリア人の一派は何人か?,ラテン人,
243,4,古代ローマ,紀元前367年の共和政ローマで成立した執政官の1名を平民から選ぶことなどを定めたものは何か?,リキニウス・セクスティウス法,
244,4,古代ローマ,紀元前6世紀末のローマでエルトリア人の王を追放して始まった政治形態は何か?,共和政,
245,4,古代ローマ,貴族の終身議員からなる共和政ローマの最高機関は何か?,元老院,
246,4,古代ローマ,紀元前5世紀の共和政ローマで平民保護のために設置された、平民会で２名ずつ選出され執政官に対して拒否権を持つ官職は何か?,護民官,
247,4,古代ローマ,紀元前5世紀半ば頃の共和政ローマで慣習法を成文法化して成立したのは何か?,十二表法,
248,4,古代ローマ,共和政ローマで中小農民が主体となって従軍し国防の重要な役割をした兵は何か?,重装歩兵,
249,4,古代ローマ,ポエニ戦争以後、ローマが獲得した海外領土を何という?,属州,
250,4,古代ローマ,ローマ五賢帝の最後の皇帝マルクス・アウレリウス・アントニヌスは　中国では何と呼ばれた?,大秦国王安敦,
251,4,古代ローマ,紀元前の共和政ローマで、平民派のカエサル、閥族派のポンペイウス、騎士出身のクラックススが協力して元老院をおさえて行った政治をなんというか?,第1回三頭政治,
252,4,古代ローマ,紀元前の共和政ローマで、カエサルの養子のオクタウィアヌスやカエサルの部下アントニウスやレピドゥスによって行われた政治をなんというか?,第2回三頭政治,
253,4,古代ローマ,紀元前91年末に、南イタリアのギリシア系都市が市民権を求めて起こした反乱は何か?,同盟市戦争,
254,4,古代ローマ,ローマ市民権の拡大により、属州にも適用された法を何という?,万民法（ばんみんほう）,
255,5,古代中国・東アジア,財政再建策の一つとして、武帝が専売制にした商品を３つ答えよ。,塩・酒・鉄,
256,5,古代中国・東アジア,西暦8年に前漢の帝位を奪い新という王朝を創始した人物は? ,王莽,
257,5,古代中国・東アジア,張角の指導で184年に挙兵し、後漢が滅亡する原因となった農民反乱は何か?,黄巾の乱,
258,5,古代中国・東アジア,従来は伝説とされてきたが、近年、実在の可能性が見直されてきている、紀元前2000年頃～紀元前1600年頃に栄えた中国最古の王朝は?,夏王朝,
259,5,古代中国・東アジア,「春秋五覇」のうち、斉（せい）と晋（しん）を治めた諸侯はそれぞれ誰?,桓公・文公,
260,5,古代中国・東アジア,後漢の班固が編纂した前漢の正史を何というか?,漢書,
261,5,古代中国・東アジア,西域都護の班超が、大秦国（ローマ）に派遣した使者は誰?,甘英,
262,5,古代中国・東アジア,「戦国七雄」のうち、晋（しん）の分裂で独立した３国を答えよ。,韓・魏・趙,
263,5,古代中国・東アジア,「背水の陣」「国士無双」という言葉の由来となった中国・漢の時代の武将といえば誰?,韓信,
264,5,古代中国・東アジア,前漢の武帝の時代の地方長官の推薦による官吏登用方法を何というか?,郷挙里選,難
265,5,古代中国・東アジア,前漢の武帝の物価調整政策で、各地の特産物を強制的に徴収し売却することで価格調整する法律を何というか?,均輸法,
266,5,古代中国・東アジア,南方の詩を集めた「楚辞（そじ）」の代表的な詩人で、楚の王族だったのは誰?,屈原,
267,5,古代中国・東アジア,後漢の鄭玄が大成した古典の解釈を行う学問は何か?,訓詁学,難
268,5,古代中国・東アジア,秦の統治政策で全国を36群にわけ、中央から地方官を派遣し直轄地とした制度を何というか?,郡県制,
269,5,古代中国・東アジア,前漢の統治政策で、郡県制と封建制の併用で統治した制度を何というか?,郡国制,
270,5,古代中国・東アジア,紀元前3世紀から1世紀ごろにかけて東アジア北方に勃興し、紀元前2世紀に匈奴に敗れてからは中央アジアに移動、後にインドでクシャーナ朝を開いた遊牧民族は?,月氏（移動後は大月氏）,
271,5,古代中国・東アジア,前漢・武帝の時代に制定された中国最初の元号は? ,建元,
272,5,古代中国・東アジア,郡国制により復活した諸侯国が、独立を企てて失敗した反乱は何か?,呉楚七国の乱,
273,5,古代中国・東アジア,豪族に推されて後漢の初代皇帝となり、洛陽を都にしたのは誰?,光武帝（劉秀）,
274,5,古代中国・東アジア,中国の春秋後期にあらわられた人物で、周の「礼」を理想として、「仁」の実践を説いた人物は誰か?,孔子,
275,5,古代中国・東アジア,魯（ろ）の学者で、儒教の開祖は誰か?,孔子,
276,5,古代中国・東アジア,中国の殷で占いに使われ漢字の起源になった亀甲などに刻まれた象形文字を何というか?,甲骨文字,
277,5,古代中国・東アジア,紀元前2000年～1500年ころの黄河中域で作られた黒色磨研土器を何というか?,黒陶,
278,5,古代中国・東アジア,紀元前5000年～4000年ころの黄河中域で使われた彩文土器を何というか?,彩陶,
279,5,古代中国・東アジア,前漢の武帝に仕え、匈奴に捕われた将軍・李陵を弁護したために罰せられ、宦官となった、歴史を紀伝体で記した「史記」を編纂したのは誰か?,司馬遷,
280,5,古代中国・東アジア,司馬遷が紀伝体で著し、のちの正史の範となった歴史書は?,史記,
281,5,古代中国・東アジア,本名は「政（せい）」という、紀元前221年に中国を統一した秦の初代皇帝といえば誰?,始皇帝,
282,5,古代中国・東アジア,紀元前11世紀頃に殷を滅ぼして華北地域を支配した国家は何か?,周,
283,5,古代中国・東アジア,封建制度の基盤となった男系の血縁集団を何という?,宗族,
284,5,古代中国・東アジア,春秋戦国時代に輩出した思想・思想家のことを何という?,諸子百家,
285,5,古代中国・東アジア,秦の始皇帝の命を受け不老不死の薬を探す旅に出た人物の名前は? ,徐福,
286,5,古代中国・東アジア,韓非とともに法治主義を唱えて、法家の祖と呼ばれた人物は誰か?,商鞅,
287,5,古代中国・東アジア,法治主義と呼ばれる商鞅などの思想を採用して中国を統一した国家は何か?,秦,
288,5,古代中国・東アジア,前221年に中国を統一したのは、どの国の誰か?,秦の始皇帝,
289,5,古代中国・東アジア,後漢の蔡倫が改良したものは何か?,製紙法,
290,5,古代中国・東アジア,「戦国七雄」のうち、山東省の臨淄（りんし）を都に、諸子百家を招いた国は何か?,斉,
291,5,古代中国・東アジア,外交を論じた縦横家の一人で、秦に対抗する合従（がっしょう）策を説いたのは誰?,蘇秦,難
292,5,古代中国・東アジア,鹿の肩甲骨を焼いてその割れ方で吉凶を判断する、古代に行われていた占いの一種は何?,太占,
293,5,古代中国・東アジア,紀元前2世紀頃より中央アジアのフェルガナ地方に存在したアーリア系民族の国家で、前漢の張騫が訪問した国は?,大宛,
294,5,古代中国・東アジア,武帝が、匈奴を挟み撃ちにするため、大月氏に派遣した使者は誰?,張騫,
295,5,古代中国・東アジア,紀元前202年に建国された漢（前漢）の都はどこか?,長安,
296,5,古代中国・東アジア,始皇帝の死の直後におこり、秦を崩壊に導いた大農民反乱は何か?,陳勝・呉広の乱,
297,5,古代中国・東アジア,戦国時代、開墾が進み農業生産が増大した要因は、牛耕と何の普及か。,鉄製農具（鉄器）,
298,5,古代中国・東アジア,宦官の専制を批判した儒家の官僚たちが弾圧された事件を何という?,党錮の禁,
299,5,古代中国・東アジア,戦国時代の青銅貨幣のうち、斉と趙で使用されたのはそれぞれ何か?,刀銭・布銭,難
300,5,古代中国・東アジア,前漢の武帝に仕え、儒学の官学化と五経博士の設置を建議したのは誰?,董仲舒,難
301,5,古代中国・東アジア,最近の考古学発掘によって夏王朝の都・宮殿があった可能性が高まっている河南省の遺跡は？,二里頭遺跡,
